id_str,user.screen_name,in_reply_to_screen_name,created_at,favorite_count,quote_count,reply_count,retweet_count,truncated,lang,text,from
985925808966590465,TheDemocrats,,2018-04-16 17:00:05,607,0,0,444,False,en,"In honor of tomorrow's #TaxDay, here's a reminder that the #GOPTaxScam has overwhelmingly benefited big corporations and the wealthy — not America's working class. https://t.co/th5tSosOfz",regular
985593600376324096,TheDemocrats,,2018-04-15 19:00:00,619,0,0,235,False,en,We've got to support working moms — including @TammyforIL in the Senate. https://t.co/HLWIlzFiuD,regular
985548307593228289,TheDemocrats,,2018-04-15 16:00:01,521,0,0,191,False,en,"Between the lies, scandals, and colossal waste of taxpayer dollars, Scott Pruitt has no business running the EPA. https://t.co/76ylCC6Cg0",regular
985515595021127680,TheDemocrats,,2018-04-15 13:50:02,646,0,0,230,False,en,"It's true: You can't have schools without teachers. 

It's time to give our educators the salaries and benefits they deserve. https://t.co/9RXXDcu88T",regular
985244802571698176,TheDemocrats,,2018-04-14 19:54:00,265,0,0,188,False,en,"The wealthy and big corporations disproportionately benefit from the #GOPTaxScam, just as the Republicans intended. https://t.co/1X0gwCRgYb",regular
985215709985820672,TheDemocrats,,2018-04-14 17:58:24,650,0,0,325,False,en,"""If they can ignore our political voice, they cannot ignore our votes"". 

Jeremy Ornstein, Chair of High School Democrats, is turning 18 in October and heading to the ballot box in November. Join him ➡️ https://t.co/ZKn8fJEh9z https://t.co/M1c0Zw66uV",regular
984914128178262016,TheDemocrats,,2018-04-13 22:00:01,417,0,0,202,False,en,"In order for Democrats to win big in November, we've all got to commit to vote. Visit https://t.co/ZKn8fJVS17 to make sure your voice is heard on Election Day. https://t.co/CTBXLd3QnW",regular
984899029061562370,TheDemocrats,,2018-04-13 21:00:01,347,0,0,174,False,en,"The legacy of Paul Ryan’s GOP? 
🔥 Budget-busting tax cuts passed at the expense of low &amp; middle-income families 
🔥 Repeated attempts to strip health care from millions of Americans 
🔥 Enabled Trump’s disastrous and dangerous presidency
https://t.co/M3nyVD8KlT",regular
984891476558532608,TheDemocrats,,2018-04-13 20:30:01,402,0,0,141,False,en,"Hey, Republicans: 📢 Hate has no home here. https://t.co/mzx9h81cB2",regular
984876375348723712,TheDemocrats,,2018-04-13 19:30:00,134,0,0,89,False,en,Republicans want to make it harder for working families to put food on the table. https://t.co/57hIxGc5xr,regular
984841408749166592,TheDemocrats,,2018-04-13 17:11:03,513,0,0,153,False,en,Democrats will continue to stand with our immigrant brothers and sisters in the face of Republican hostility. https://t.co/bGagVwQf14,regular
984502417965375489,Grace4NY,,2018-04-12 18:44:02,26,0,0,12,False,en,"No one, especially not our President, should discount the power of American immigrants and the important ways they contribute to states like New York. https://t.co/gBCbZ6qMtY",from_quoted_status
984835074108612609,TheDemocrats,,2018-04-13 16:45:53,72,0,0,34,False,en,We are live with Deputy Chair @keithellison and @collegedems President @JoselineMata_AZ  talking about how young people are organizing and taking their voices to the polls. Tweet us your questions :selfie: https://t.co/gCBzPXsbDA,regular
984558026555146240,TheDemocrats,,2018-04-12 22:25:00,703,0,0,239,False,en,"The disaster of unified Republican control of government has made one thing abundantly clear: Democratic values are American values. This fall, we're showing up at the polls and demanding change. https://t.co/CAFqVNJWmJ",regular
984541670271266817,TheDemocrats,,2018-04-12 21:20:00,725,0,0,301,False,en,"There are 208 days until Election Day. It's time to put our feet on the gas. 

Commit to vote for Democrats: https://t.co/ZKn8fJEh9z https://t.co/LlPXOrLkpO",regular
984523828557762561,TheDemocrats,,2018-04-12 20:09:06,199,0,0,86,False,en,Yes we are 🎉 Head to https://t.co/ZKn8fJEh9z and commit to vote to turn Congress from 🔴to 🔵 https://t.co/4gWHpNftWx,regular
984521546268987393,TomPerez,,2018-04-12 20:00:02,1381,0,0,223,False,en,"Congratulations to the newest Democrat in the House, @ConorLambPA. We’re looking forward to having a lot more Democrats join you in November.",from_quoted_status
984511721875431427,TheDemocrats,,2018-04-12 19:21:00,152,0,0,87,False,en,Congressional Republicans and Donald Trump have played politics with our finances at the expense of our future. GOP: We'll remember that on Election Day. https://t.co/hB6PdWdgOx,regular
984497106806280193,TheDemocrats,,2018-04-12 18:22:55,354,0,0,120,False,en,Democrats will always stand with immigrants. https://t.co/lwV3dUK5LH,regular
984083655919374338,tndp,,2018-04-11 15:00:01,42,0,0,9,False,en,"We stand with our immigrant neighbors in East Tennessee:

https://t.co/epBf4RJ32m",from_quoted_status
984481533674295296,TheDemocrats,,2018-04-12 17:21:03,64,0,0,34,False,en,"Tomorrow, @collegedems President Joseline Mata sits down with Deputy Chair @keithellison to talk about how young people are ready to organize and head to the polls in 2018. Tune in at 12:30 p.m. EDT 🎥 https://t.co/WIJsVlXnRy",regular
984463709786529793,TheDemocrats,,2018-04-12 16:10:13,878,0,0,501,False,en,"On #HolocaustRemembranceDay, we remember the 6 million Jews and millions of others lost during the Holocaust. #NeverAgain will we be bystanders to bigotry. We will continue to fight for the dignity and rights of all people. And we will never forget. https://t.co/8aX6nA0at9",regular
984219545819738112,TheDemocrats,,2018-04-12 00:00:00,378,0,0,255,False,en,Congressional Republicans and Donald Trump have crippled working families with the #TrumpTax. Now they want to go after their food assistance. Democrats will keep fighting this harmful agenda. https://t.co/nF3BRiXHdw,regular
984212000304545792,TheDemocrats,,2018-04-11 23:30:01,166,0,0,130,False,en,"Today marks the 50th anniversary of the Fair Housing Act, but still too many Americans lack access to affordable places to live thanks to redlining. https://t.co/n9lvKZUb6w",regular
984205956610375681,TheDemocrats,,2018-04-11 23:06:00,337,0,0,281,False,en,Donald Trump and his administration are using faulty evidence to make it harder for low-income families to qualify for food assistance. https://t.co/smjX83eSMp,regular
984190859011809281,TheDemocrats,,2018-04-11 22:06:00,318,0,0,170,False,en,Trump and the GOP shouldn't be placing the interests of big pharma corporations ahead of the needs of patients. Here's what @keithellison is doing about it: https://t.co/pFSddxBv24,regular
984175764173197312,TheDemocrats,,2018-04-11 21:06:01,527,0,0,274,False,en,"Hey, GOP: 📢 These young Americans are ready to vote you out. 

RT if you're ready to commit to vote in 2018, 2020 and beyond ➡️ https://t.co/ZKn8fJEh9z https://t.co/1Fps32NoXm",regular
984136960896888850,TheDemocrats,,2018-04-11 18:31:50,105,0,0,33,False,en,Our #WCW goes out to @TammyforIL and her inspiring words. May we all aspire to have your resilience and courage. https://t.co/FzssLjDtWh https://t.co/hMzu3kVFPr,regular
984121781270269952,TheDemocrats,,2018-04-11 17:31:31,601,0,0,222,False,en,The American people have seen through Paul Ryan’s deceit &amp; won't stand for it in November — and Ryan knows it. Send him off in style: https://t.co/ZKn8fJEh9z 👋,regular
983886677411287040,TheDemocrats,,2018-04-11 01:57:18,660,0,0,188,False,en,"Tonight, @FlaDems helped keep a state Senate seat in Democratic hands. Congratulations to @loriberman and her whole team on her win tonight! 💪🔵🎉 https://t.co/OveXFZ32dM",regular
983848350263885824,TheDemocrats,,2018-04-10 23:25:00,61,0,0,35,False,en,"On this week's #DemocratsLive, @keithellison will talk with @collegedems president Joseline Mata about how young people are organizing to turn students out to vote in 2018 and beyond. Tune in and send us your questions. https://t.co/MncwUbjMZ6",regular
983831993325637633,TheDemocrats,,2018-04-10 22:20:00,918,0,0,276,False,en,"Good things happen when Democrats win. Since flipping 15 seats from 🔴 to 🔵 last November, 400,000 more Virginians are close to getting access to health care thanks to Medicaid expansion. https://t.co/mDgzU23GAa",regular
983816893306933248,TheDemocrats,,2018-04-10 21:20:00,226,0,0,66,False,en,Democrats will never stop fighting for immigrant families like the Jalakams. https://t.co/TJ3Pjea4pU,regular
983801794009513984,TheDemocrats,,2018-04-10 20:20:00,125,0,0,58,False,en,What are we fighting for on #EqualPayDay? Here's what you need to know: https://t.co/cGreFcteLC,regular
983757000050954240,TheDemocrats,,2018-04-10 17:22:00,214,0,0,194,False,en,Democrats are committed to leveling the playing field for all women across all industries. RT if you believe that women should be paid equal pay for equal work. #EqualPayDay https://t.co/a7JVHHaYoo,regular
983517313491234816,TheDemocrats,,2018-04-10 01:29:35,311,0,0,118,False,en,Republicans continue to do next to nothing to prevent another attack on our democratic process. Here's what @raffi and our team at the DNC are doing about it: https://t.co/2Bs81kqUss,regular
983494386100121600,TheDemocrats,,2018-04-09 23:58:28,126,0,0,45,False,en,Big thank you to the @washdems for welcoming @keithellison and our team with open arms for a great trip focused on organizing and electing Democrats. https://t.co/q0hmBvuxK8,regular
983187410270875648,washdems,,2018-04-09 03:38:40,87,0,0,25,False,en,Thank you to Deputy DNC Chair @keithellison for spending the weekend with us as we gear up to #RiseAndOrganize all across the state this year! https://t.co/ObrGqsPdd3,from_quoted_status
983464506801250307,TheDemocrats,,2018-04-09 21:59:44,323,0,0,138,False,en,"So much for ""draining the swamp."" https://t.co/7Fg4T9bhog",regular
983399395130593280,TheDemocrats,,2018-04-09 17:41:01,708,0,0,372,False,en,"We will make sure that Gov. Rick Scott and his many conflicts of interest don’t get anywhere near the U.S. Capitol. In 2018, Democrats are headed to the polls to make sure that equality and justice are represented in Congress. https://t.co/Z99AcCnirG",regular
983350678235082754,FlaDems,,2018-04-09 14:27:26,229,0,0,205,False,en,"The truth about Rick Scott's economy: over half the counties in Florida are worse off today than before the recession, wages are at the bottom of the nation and 45 % of Floridians are working poor – but Scott’s wealth has grown by $46 million.#StopScott #SelfServingScott https://t.co/8EKTIWnPUb",from_quoted_status
983383410163957761,TheDemocrats,,2018-04-09 16:37:30,490,0,0,205,False,en,The fight for our teachers continues. We've been clear — those who do not have the best interests of our teachers and our kids at heart will be voted out on Election Day. https://t.co/bSq2n0Qg8d,regular
983092394018164736,TheDemocrats,,2018-04-08 21:21:06,108,0,0,43,False,en,Check out the wrap-up of @keithellison's trip to Michigan last week on the #DemsTour: https://t.co/uqTuqu0eRn,regular
983051476862996481,TheDemocrats,,2018-04-08 18:38:30,1113,0,0,907,False,en,"After Trump promised to eliminate our national debt, it’s skyrocketed on his watch. https://t.co/Uhp2GfYWbu",regular
982995695463550977,TheDemocrats,,2018-04-08 14:56:51,525,0,0,197,False,en,"We're working to turn this country 🔵 in 2018, from Tennessee to Texas and beyond. Visit https://t.co/ZKn8fJEh9z to commit to vote this year. https://t.co/2ycDHSsmKn",regular
982747347183702018,TheDemocrats,,2018-04-07 22:30:00,1357,0,0,523,False,en,"Democrats believe health care is a right for all, not a privilege for a few. We're going to take that fight to the ballot box this fall. https://t.co/vngZNOClHu",regular
982711052465995777,TheDemocrats,,2018-04-07 20:05:47,1010,0,0,352,False,en,"1 in 5 Americans have participated in a protest or rally since the beginning of 2016. We're organizing, mobilizing, and making our voices heard — especially at the ballot box. https://t.co/t3Z4zgXiba",regular
982637983076683776,TheDemocrats,,2018-04-07 15:15:26,1061,0,0,347,False,en,"Teachers deserve fair salaries, good benefits, and the resources they need to teach our kids. Democrats are proud to support our teachers in fighting for a better deal. https://t.co/D1FenXu6VF",regular
982374692987310080,TheDemocrats,,2018-04-06 21:49:13,177,0,0,112,False,en,"Once again, we're seeing that the Trump administration will lie and mislead to sabotage the ACA.  https://t.co/E8l6ylTOwQ",regular
982362311334813696,TheDemocrats,,2018-04-06 21:00:01,729,0,0,271,False,en,Americans deserve more than just another corrupt member of the Trump administration running the EPA. That's why Scott Pruitt has got to go. https://t.co/QWFxFTuau9,regular
982354758810861568,TheDemocrats,,2018-04-06 20:30:00,257,0,0,61,False,en,Anchorage Mayor Ethan Berkowitz has won his bid for re-election! Congratulations to @mayorethananc and the @AlaskaDemocrats. 💪🔵🗳 https://t.co/Sd29hE8raR,regular
982338796258779136,TheDemocrats,,2018-04-06 19:26:34,76,0,0,29,False,en,"Thank you, @Team4Harper for your many years dedicated to public service. https://t.co/F71Tvr6x0l",regular
981600226690654209,Team4Harper,,2018-04-04 18:31:45,74,0,0,19,False,en,Today I make my official announcement...I will not seek re-election to the Senate.  I feel the time is right for me to pass the baton to the next generation. I will continue to work in the community and I will also continue to have my “Kids Are Special Too” Annual Easter Egg Hunt https://t.co/FHyWsG2JjR,from_quoted_status
982333457278865413,TheDemocrats,,2018-04-06 19:05:21,675,0,0,245,False,en,"The blue wave can turn into a blue tsunami if we all head to the polls in 2018, 2020 and beyond: https://t.co/ZKn8fJEh9z https://t.co/FqUs1ShYQ0",regular
982027609541349378,Grace4NY,,2018-04-05 22:50:01,42,0,0,27,False,en,The #BlueWave2018 has come to Texas and @BetoORourke is next! https://t.co/Zj37Yjuyi4,from_quoted_status
982307997379645441,TheDemocrats,,2018-04-06 17:24:11,122,0,0,92,False,en,214 days until we turn Congress 🔵. RT if you're committed to elect Democrats up and down the ballot. 🗳 Head to https://t.co/ZKn8fJEh9z and keep the blue wave going. https://t.co/KL8bQoUTzY,regular
982048804311650304,TheDemocrats,,2018-04-06 00:14:15,427,0,0,223,False,en,It's time for Congressional Republicans to call the #TrumpTax what it is: a huge tax break for big corporations. https://t.co/mL9CbAs3zW,regular
981971400222224384,TheDemocrats,,2018-04-05 19:06:40,346,0,0,184,False,en,"Despite the strides we have made towards equality, Republican legislators in Tennessee are reluctant to condemn bigotry and hatred. That's not okay. https://t.co/fSAGfMzLU4",regular
981925754471673856,TheDemocrats,,2018-04-05 16:05:17,197,0,0,58,False,en,"50 years after Dr. King's assassination, we vow to carry on his fight for dignity and justice for the working people and communities of color in this country. https://t.co/gD6ldLAsvO",regular
981692710812864514,TheDemocrats,,2018-04-05 00:39:15,647,0,0,416,False,en,The Republican tax bill was meant to cushion the wallets of the wealthiest Americans and big corporations — not to help the middle class. https://t.co/rVPB0RmQ08,regular
981666142136754177,TheDemocrats,,2018-04-04 22:53:41,1004,0,0,334,False,en,"Yesterday in Wisconsin, we saw the highest turnout for a spring election since 2011. When Democrats organize, mobilize, and show up at the polls, we win. Congratulations again, @judgedallet. 🎉 https://t.co/plb6PV2wAm",regular
981636485794410498,TheDemocrats,,2018-04-04 20:55:50,638,0,0,287,False,en,"If everyone votes, Republicans won't be able to hold back the blue wave this fall. 🌊 Head to https://t.co/ZKn8fJEh9z to commit to vote in 2018, 2020, and beyond. https://t.co/RaqJltIG79",regular
981203480256884737,Grace4NY,,2018-04-03 16:15:14,5,0,0,2,False,en,"The @GOP's gerrymandering makes a #BlueWave2018 harder -- but not impossible. We have to vote at every level of government, not just to take back the House, but to make sure everyone has an equal vote. https://t.co/TchOKOOIrz",from_quoted_status
981563965065936896,TheDemocrats,,2018-04-04 16:07:40,421,0,0,203,False,en,"Today, we renew our vow to fight for a country that provides a fair shot for everyone to succeed. #MLK50 https://t.co/g4GB4GJ3WN",regular
981350978791313410,TheDemocrats,,2018-04-04 02:01:20,2595,0,0,762,False,en,"Congratulations to @judgedallet on her win tonight for Wisconsin's Supreme Court 🎉 here's to creating a less-gerrymandered Wisconsin that serves the people, not special interests. https://t.co/pi9ffiIuo0",regular
981343162127003650,TheDemocrats,,2018-04-04 01:30:16,822,0,0,307,False,en,"Congratulations to the @RIDemParty and to @SANDRISCANO on her win in Rhode Island's 8th state Senate district tonight! When we organize and vote, we win. 👏 https://t.co/KSpddWxfOM",regular
981334153428963328,TheDemocrats,,2018-04-04 00:54:29,413,0,0,132,False,en,"Tonight, @JimHawkins4Rep and the @massdems kept a seat 🔵 in the Massachusetts House! Another testament to the power of organizing and voting up and down the ticket. https://t.co/wrz9nOBCQO",regular
981270883015774208,TheDemocrats,,2018-04-03 20:43:04,149,0,0,123,False,en,"Polls are open until 8:00 p.m., so there's still time to cast your ballot, Wisconsin — and we're here to help. Questions about voting? Give our Voter Protection Hotline a call: (833)336-VOTE (8683). https://t.co/i8Xy8ZBXyI",regular
981256633807507457,TheDemocrats,,2018-04-03 19:46:27,1038,0,0,313,False,en,"The GOP must be sweating. These teachers are going to vote in 2018, 2020, and beyond. https://t.co/IJiQohRbLf",regular
981221570357223424,TomPerez,,2018-04-03 17:27:07,502,0,0,150,False,en,"If we are asking our teachers to sculpt the next generation of American leaders, we better start treating them with respected they deserve. Democrats are proud to stand with all the teachers making their voice heard. https://t.co/o8sQ5zrOOn",from_quoted_status
981226836670623744,TheDemocrats,,2018-04-03 17:48:02,768,0,0,390,False,en,His questionable ethics and lobbyist kickbacks prove that Scott Pruitt is unfit to run the EPA. He should resign immediately. https://t.co/QWFxFTcz5z https://t.co/yDq0SZsEO9,regular
981222339110154240,TheDemocrats,,2018-04-03 17:30:10,149,0,0,70,False,en,"Happy Election Day, Anchorage. 🗳 Make sure to go vote today — to confirm your polling location, visit https://t.co/ZKn8fJEh9z.",regular
981197946648711168,TheDemocrats,,2018-04-03 15:53:14,349,0,0,185,False,en,Wisconsin: It's Election Day 🎉 which means it's time to vote to send Rebecca Dallet to the Supreme Court. Need to confirm your polling location? You can do that here: https://t.co/ZKn8fJEh9z,regular
980958057713856512,TheDemocrats,,2018-04-03 00:00:00,171,0,0,146,False,en,🚨 Attention Wisconsin 🚨: Tomorrow is Election Day. Do you have any questions about voting? Give us a call: (833) 336-VOTE (8683). https://t.co/tQn9EkzvyY,regular
980935658570207233,TheDemocrats,,2018-04-02 22:31:00,579,0,0,291,False,en,Americans know that Trump ended the DACA program unilaterally — throwing the lives of hundreds of thousands of young people into chaos. We will continue to fight for Dreamers. They are as every bit American as the rest of us. https://t.co/18jqLgY00p,regular
980928108294320128,TheDemocrats,,2018-04-02 22:01:00,269,0,0,140,False,en,Mitch McConnell and the Senate GOP are crusading to weaken protections for Americans with disabilities — but @TammyforIL and Senate Democrats aren't going to let them get away with it. https://t.co/xFbbmxeK8W,regular
980921820743458816,TheDemocrats,,2018-04-02 21:36:01,225,0,0,153,False,en,"In the spirit of #FactCheckingDay, we've got one of our own: 

Trump rescinded DACA and has struck down every bipartisan agreement from Congress. Because of him, Dreamers like Carlos are at risk of being deported and live in uncertainty every single day. https://t.co/v7ewQ8r5jI",regular
980910718131363840,TheDemocrats,,2018-04-02 20:51:54,233,0,0,107,False,en,"On today's #DemocratsLive, we're headed to Michigan, where @keithellison talked about organizing and mobilizing to win big in 2018, 2020, and beyond.

You can catch the whole thing below — and tell us where you're watching from in the replies: https://t.co/TWIDadz8Rg",regular
980861453468127237,TheDemocrats,,2018-04-02 17:36:08,858,0,0,294,False,en,Democrats support the teachers rallying in Oklahoma and Kentucky today. Our educators deserve fair wages and benefits and the resources they need to help students succeed. https://t.co/8NKcssBWnT,regular
980462737913344000,TheDemocrats,,2018-04-01 15:11:47,545,0,0,131,False,en,"To those who are celebrating today, we wish you and yours a very happy Easter. https://t.co/29RTcm8Neo",regular
980219797572145152,TheDemocrats,,2018-03-31 23:06:26,282,0,0,265,False,en,"Hey, Wisconsin: Election Day is Tuesday. Do you have questions about voting? 📞 Give us a call: (833) 336-VOTE https://t.co/RgSLDrdOGv",regular
980165332726763521,TheDemocrats,,2018-03-31 19:30:00,192,0,0,74,False,en,".@MurrayCampaign is a true champion for education, health care, and women. Here's to electing more women up and down the ballot this fall. 💪 https://t.co/dS51S4UGcl",regular
980142683120431105,TheDemocrats,,2018-03-31 18:00:00,382,0,0,101,False,en,"This week, @JayInslee signed a bill that prevents the backwards practice of conversion therapy in WA. This victory wouldn't have been possible without @Dhingrama's win last November, which flipped the WA state Senate from 🔴 to 🔵. https://t.co/3RyElyH0HJ",regular
980129222013472768,TheDemocrats,,2018-03-31 17:06:31,439,0,0,204,False,en,"Today on the #TransDayofVisibility, we celebrate the great strides of the transgender community and all the ways they have helped make America more equal and more beautiful. https://t.co/wvQdjHB56G",regular
979834108158402560,TheDemocrats,,2018-03-30 21:33:50,266,0,0,282,False,en,"Beyond heartless. Thanks to Donald Trump, thousands of Liberians who have called this country their home for nearly 20 years have to leave the U.S. https://t.co/K8KPDwPeHc",regular
979818043290238976,TheDemocrats,,2018-03-30 20:30:00,165,0,0,67,False,en,Happy Passover to all who celebrate. Chag Sameach. https://t.co/jzVzHUThRi,regular
979792878212759552,TheDemocrats,,2018-03-30 18:50:00,415,0,0,220,False,en,"So, how's that whole ""drain the swamp"" thing going? https://t.co/dugjnunHJS",regular
979782472866156545,TheDemocrats,,2018-03-30 18:08:39,284,0,0,193,False,en,"Once again, Republicans forced through a bill that will hurt working people – without giving lawmakers time to read it. We stand with our teachers. https://t.co/hgw8SRwpCP",regular
979770977641955335,TheDemocrats,,2018-03-30 17:22:58,535,0,0,232,False,en,The Trump administration needs a refresher on the U.S. Constitution. The census is constitutionally-mandated to count everyone. https://t.co/coJxJsB8o0,regular
979750686182297602,TheDemocrats,TheDemocrats,2018-03-30 16:02:21,99,0,0,37,False,en,"I'm ready to take this energy and elect women up and down the ballot this November. Thanks for letting myself and my fellow officers take over this week, and remember: We need you to commit to vote right now. https://t.co/ZKn8fJEh9z  - @lornamaejohnson",regular
979750685045608450,TheDemocrats,TheDemocrats,2018-03-30 16:02:20,93,0,0,37,False,en,"Go to https://t.co/ZKn8fJEh9z and commit to vote in 2018 — we can only build better, more equitable lives for women when we vote for women and those who advocate for our values, experiences, and rights. Then, ask 5 friends to go do the same. #IWillVote  - @lornamaejohnson",regular
979750683737018374,TheDemocrats,TheDemocrats,2018-03-30 16:02:20,12,0,0,3,False,en,"I don't know about you, but I'm ready to do something about it. The only way we can make change is to vote. So here it is, Twitter: I'm asking you to make a commitment to vote right now. - @lornamaejohnson",regular
979750682440937472,TheDemocrats,TheDemocrats,2018-03-30 16:02:20,9,0,0,6,False,en,"Despite the fact that the wealthiest 1% in America already hold almost 40% of the country's net wealth, the GOP has decided that they're the ones who need a tax break. https://t.co/qEvO8vYxdE  - @lornamaejohnson",regular
979750681186918405,TheDemocrats,TheDemocrats,2018-03-30 16:02:19,12,0,0,8,False,en,"Meanwhile, only 10% of tax cuts from this #TrumpTax are actually going to the middle class. That means 90 PERCENT of the tax cuts are going to the wealthy and corporations. https://t.co/DdFCED1SXU - @lornamaejohnson",regular
979750679777554433,TheDemocrats,TheDemocrats,2018-03-30 16:02:19,9,0,0,8,False,en,"As women, we're disproportionately left out of the ""benefits"" in the #TrumpTax. 80% of the benefits are going to the top 1%, while fewer benefits go to American women. https://t.co/qRXNqYIfcp  - @lornamaejohnson",regular
979750678452166657,TheDemocrats,TheDemocrats,2018-03-30 16:02:19,9,0,0,4,False,en,"The GOP said this tax plan was going to help working folks, but in reality, millionaires, billionaires, and corporations are the ones who are getting most of the benefits, while working Americans are left scraping the bottom of the barrel. - @lornamaejohnson",regular
979750676430454784,TheDemocrats,TheDemocrats,2018-03-30 16:02:18,10,0,0,4,False,en,"I've spent my career in health care — I'm a midwife by trade — and for years, I've been a small-business owner. I'm dismayed with how the GOP has used their tax ""plan"" to hurt working Americans, many of them women, to give tax breaks to the rich. - @lornamaejohnson",regular
979750674845052928,TheDemocrats,,2018-03-30 16:02:18,83,0,0,25,False,en,Hi Twitter! I'm @lornamaejohnson and I'm taking over the Democrats account today to talk about economic opportunity for women for #WomensHistoryMonth — including exactly what's at stake in 2018. - @lornamaejohnson,regular
979506685780905984,TheDemocrats,,2018-03-29 23:52:46,264,0,0,158,False,en,Town halls are a great way to hold your GOP members of Congress accountable and to make your voice heard. Have you checked to see if your representatives are holding any town halls while they're back in town? Find out: https://t.co/eDSMTmROs3,regular
979491497270808576,TheDemocrats,,2018-03-29 22:52:25,288,0,0,167,False,en,The inclusion of a citizenship question in the #2020Census paves the way for a highly flawed count that could jeopardize fair representation in Congress. https://t.co/coJxJsB8o0,regular
979469443356119040,TheDemocrats,,2018-03-29 21:24:47,357,0,0,222,False,en,"Hey, Wisconsin: Election Day is just 5 days away. Do you need to confirm your polling place? Find yours at https://t.co/ZKn8fJEh9z, and vote for Rebecca Dallet on April 3. 🗳",regular
979444789476196352,TheDemocrats,,2018-03-29 19:46:49,228,0,0,121,False,en,It's crystal clear: This administration's primary goal is to make life harder for America's immigrants. https://t.co/3TzsInOwXc,regular
979431539112075264,TheDemocrats,,2018-03-29 18:54:10,335,0,0,118,False,en,"Conversion therapy is cruel, junk science. Thank you to @wademocrats and Gov. @JayInslee for banning the practice in Washington. https://t.co/3RyElyH0HJ",regular
979412904977096705,TheDemocrats,,2018-03-29 17:40:07,411,0,0,191,False,en,"Democracy and the people of Wisconsin won this fight — Scott Walker has lost his bid to keep citizens from voting by refusing to hold special elections. Now, let's go win the battle and beat back special interests from taking over WI. 💪 https://t.co/KcC1kd4Iec",regular
979396253837615105,TheDemocrats,,2018-03-29 16:33:57,371,0,0,224,False,en,"""The census is not a political tool."" 📢

@TomPerez lays out Trump and the GOP's nakedly partisan play to doctor the census. https://t.co/4pWnAigJSz",regular
979386052908642304,TheDemocrats,TheDemocrats,2018-03-29 15:53:25,50,0,0,26,False,en,"Tomorrow, @lornamaejohnson will take over to address the GOP’s #TrumpTax as part of #WomensHistoryMonth. In the meantime, commit to vote by visiting https://t.co/ZKn8fJEh9z. Thanks for following along. 👋 - @MariaEDurazo",regular
979386050287210497,TheDemocrats,TheDemocrats,2018-03-29 15:53:25,16,0,0,6,False,en,"From the streets to the statehouses, one powerful weapon will always be our vote — in 2018, 2020 and beyond. We have to protect the progress that so many of us have fought for. - @MariaEDurazo #IWillVote",regular
979386048735338497,TheDemocrats,TheDemocrats,2018-03-29 15:53:24,11,0,0,6,False,en,"I'm continuously inspired by the thousands of working people — esp those young people!!! — taking to the streets to demand change, including my union sisters &amp; brothers. The power of the people means coming together &amp; fighting for our rights. #1u - @MariaEDurazo",regular
979386047611244544,TheDemocrats,TheDemocrats,2018-03-29 15:53:24,10,0,0,4,False,en,"I know harnessing the power of the people at the ballot box can change the course of history. That's how we turned CA into a deep blue state — that didn't happen spontaneously. It was by organizing, organizing, organizing! #WomensHistoryMonth - @MariaEDurazo",regular
979386045706985472,TheDemocrats,TheDemocrats,2018-03-29 15:53:24,6,0,0,5,False,en,"Today, immigrant women and women of color across the labor movement lead the way in demanding change. They are empowered in their communities, changing local, state, and even federal policy on health care, immigration and sexual harassment. #1u #WomensHistoryMonth- @MariaEDurazo",regular
979386043567869952,TheDemocrats,TheDemocrats,2018-03-29 15:53:23,16,0,0,14,False,en,"It's the mothers, daughters, and sisters with TPS leading multiple lobby days in Washington, D.C. to demand members of Congress take immediate action to #SaveTPS. And they aren't going to stop until there's a permanent fix on the table. #1u #WomensHistoryMonth - @MariaEDurazo",regular
979386042477236224,TheDemocrats,TheDemocrats,2018-03-29 15:53:23,5,0,0,8,False,en,Hotel housekeepers are the backbone of the hospitality industry. Union members across CA worked 6 years to win a new standard to prevent their most common workplace injuries &amp; CA just announced the new safety standard starts July 1! #1u #WomensHistoryMonth - @MariaEDurazo,regular
979386041353175040,TheDemocrats,TheDemocrats,2018-03-29 15:53:23,6,0,0,3,False,en,It was the courage of our “Silence Breakers” that put hospitality workers into the #MeToo conversation. We just saw union hostess @RoushaundaW testify in front of Congress on the pervasive issue of sexual harassment service workers face. #1u #WomensHistoryMonth - @MariaEDurazo,regular
979386040044711938,TheDemocrats,TheDemocrats,2018-03-29 15:53:22,4,0,0,3,False,en,"On March 25, 1911, the Triangle Shirtwaist Factory fire erupted in NY’s Greenwich Village. One of the deadliest fires in US history, this tragedy took the lives of 146 young immigrant garment workers &amp; galvanized a movement to raise standards for workers. #1u  - @MariaEDurazo",regular
979386038383767552,TheDemocrats,,2018-03-29 15:53:22,76,0,0,20,False,en,This is DNC Vice Chair @MariaEDurazo. I’ll be taking over the Democrats account today to talk about victories of women in the labor movement and why it’s crucial we vote in 2018. Stay tuned. #1u #WomensHistoryMonth,regular
979154624744652801,TheDemocrats,,2018-03-29 00:33:49,266,0,0,162,False,en,Have you committed to vote in 2018 yet? Visit https://t.co/ZKn8fJEh9z to make sure your voice is heard loud and clear on Election Day. https://t.co/0eSbmsBfHZ,regular
979141225218441216,TheDemocrats,,2018-03-28 23:40:34,337,0,0,201,False,en,"Let's call it for what it is—this is a tax break for big banks, not for the American people. https://t.co/PXIdhuORvK",regular
